Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Asphalt Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Redstone LEB
chiselsandbits:block_bit:0, Chiseled Bit - Powered Redstone LEB
chiselsandbits:block_bit:0, Chiseled Bit - Dim Redstone LEB
chiselsandbits:block_bit:0, Chiseled Bit - Invisible Redstone LEB
chiselsandbits:block_bit:0, Chiseled Bit - Oak Trim
chiselsandbits:block_bit:0, Chiseled Bit - Oak Trim
chiselsandbits:block_bit:0, Chiseled Bit - Oak Trim
chiselsandbits:block_bit:0, Chiseled Bit - Oak Trim
chiselsandbits:block_bit:0, Chiseled Bit - Oak Trim
chiselsandbits:block_bit:0, Chiseled Bit - Oak Trim
chiselsandbits:block_bit:0, Chiseled Bit - Red Cedar Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Red Cedar Plank
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Charged Certus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Pillar East/West
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Vibrant Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Charged Quartz Fixture Down
chiselsandbits:block_bit:0, Chiseled Bit - Fluix Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Small Brick
chiselsandbits:block_bit:0, Chiseled Bit - Tiny TNT
chiselsandbits:block_bit:0, Chiseled Bit - Rock Crystal Ore
chiselsandbits:block_bit:0, Chiseled Bit - Starmetal Ore
chiselsandbits:block_bit:0, Chiseled Bit - Aquamarine Shale
chiselsandbits:block_bit:0, Chiseled Bit - Marble
chiselsandbits:block_bit:0, Chiseled Bit - Marble Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marble Pillar
chiselsandbits:block_bit:0, Chiseled Bit - Marble Arch
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Marble
chiselsandbits:block_bit:0, Chiseled Bit - Engraved Marble
chiselsandbits:block_bit:0, Chiseled Bit - Runed Marble
chiselsandbits:block_bit:0, Chiseled Bit - Sooty Marble
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Lit Redstone Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Blaze Lantern
chiselsandbits:block_bit:0, Chiseled Bit - Block of Charcoal
chiselsandbits:block_bit:0, Chiseled Bit - Sugar Cane Block Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Polished Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Red Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Red Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Stone
chiselsandbits:block_bit:0, Chiseled Bit - White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - White Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Orange Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Lime Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Pink Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Gray Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Purple Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Blue Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Brown Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Green Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Red Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Black Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bark
chiselsandbits:block_bit:0, Chiseled Bit - Birch Bark
chiselsandbits:block_bit:0, Chiseled Bit - Jungle Bark
chiselsandbits:block_bit:0, Chiseled Bit - Acacia Bark
chiselsandbits:block_bit:0, Chiseled Bit - Dark Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Snow Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Sturdy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Carved Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Spruce Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Birch Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Jungle Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Acacia Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Dark Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Rusty Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Smooth Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Thatch
chiselsandbits:block_bit:0, Chiseled Bit - Charred Nether Brick
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Stone
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Granite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Basalt Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marble Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Limestone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Midori Block
chiselsandbits:block_bit:0, Chiseled Bit - Midori Pillar Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Spruce Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Birch Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Jungle Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Acacia Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Dark Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Block
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Lantern
chiselsandbits:block_bit:0, Chiseled Bit - White Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Green Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Red Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Black Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Marble
chiselsandbits:block_bit:0, Chiseled Bit - Polished Marble
chiselsandbits:block_bit:0, Chiseled Bit - Limestone
chiselsandbits:block_bit:0, Chiseled Bit - Polished Limestone
chiselsandbits:block_bit:0, Chiseled Bit - Brimstone
chiselsandbits:block_bit:0, Chiseled Bit - Permafrost
chiselsandbits:block_bit:0, Chiseled Bit - Ender Biotite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Biotite
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Biotite Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Biotite Block
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Polished Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Copper Block
chiselsandbits:block_bit:0, Chiseled Bit - Lead Block
chiselsandbits:block_bit:0, Chiseled Bit - Silver Block
chiselsandbits:block_bit:0, Chiseled Bit - Dawnstone Block
chiselsandbits:block_bit:0, Chiseled Bit - Mithril Block
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Caminite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Ashen Stone
chiselsandbits:block_bit:0, Chiseled Bit - Ashen Brick
chiselsandbits:block_bit:0, Chiseled Bit - Ashen Tile
chiselsandbits:block_bit:0, Chiseled Bit - Archaic Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Archaic Edge
chiselsandbits:block_bit:0, Chiseled Bit - Archaic Tile
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Sealed Planks
chiselsandbits:block_bit:0, Chiseled Bit - Reinforced Sealed Planks
chiselsandbits:block_bit:0, Chiseled Bit - Caminite Lever mod.chiselsandbits.pretty.facing-down_x
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Block
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Ore
chiselsandbits:block_bit:0, Chiseled Bit - Bronze Block
chiselsandbits:block_bit:0, Chiseled Bit - Electrum Block
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Block
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Tin Block
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Simple Crystal Deposit
chiselsandbits:block_bit:0, Chiseled Bit - Block of Simple Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Damp Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Dense Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Searing Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Floating Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Bright Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Dull Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Verdant Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Spacious Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Pure Crystal
chiselsandbits:block_bit:0, Chiseled Bit - Well
chiselsandbits:block_bit:0, Chiseled Bit - Beehive
chiselsandbits:block_bit:0, Chiseled Bit - Honey Block
chiselsandbits:block_bit:0, Chiseled Bit - Honeycomb Block
chiselsandbits:block_bit:0, Chiseled Bit - Pressed Wax Block
chiselsandbits:block_bit:0, Chiseled Bit - Waxcomb Block
chiselsandbits:block_bit:0, Chiseled Bit - Machine Frame
chiselsandbits:block_bit:0, Chiseled Bit - Machine Base
chiselsandbits:block_bit:0, Chiseled Bit - Dimensional Shard Ore
chiselsandbits:block_bit:0, Chiseled Bit - Dimensional Shard Ore
chiselsandbits:block_bit:0, Chiseled Bit - Dimensional Shard Ore
chiselsandbits:block_bit:0, Chiseled Bit - Destination Analyzer Down
chiselsandbits:block_bit:0, Chiseled Bit - Matter Booster Down
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Creosote Oil
chiselsandbits:block_bit:0, Chiseled Bit - Plant Oil
chiselsandbits:block_bit:0, Chiseled Bit - Ethanol
chiselsandbits:block_bit:0, Chiseled Bit - Biodiesel
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Concrete
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Ethanol
chiselsandbits:block_bit:0, Chiseled Bit - Biomass
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Glass
chiselsandbits:block_bit:0, Chiseled Bit - Honey
chiselsandbits:block_bit:0, Chiseled Bit - Crushed Ice
chiselsandbits:block_bit:0, Chiseled Bit - Fruit Juice
chiselsandbits:block_bit:0, Chiseled Bit - Milk
chiselsandbits:block_bit:0, Chiseled Bit - Seed Oil
chiselsandbits:block_bit:0, Chiseled Bit - Short Mead
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Smoke
chiselsandbits:block_bit:0, Chiseled Bit - Water Condensation
chiselsandbits:block_bit:0, Chiseled Bit - Olive Oil
chiselsandbits:block_bit:0, Chiseled Bit - Ironberry Juice
chiselsandbits:block_bit:0, Chiseled Bit - Wildberry Juice
chiselsandbits:block_bit:0, Chiseled Bit - Grape Juice
chiselsandbits:block_bit:0, Chiseled Bit - Apple Juice
chiselsandbits:block_bit:0, Chiseled Bit - Ale Wort
chiselsandbits:block_bit:0, Chiseled Bit - Honey
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:tape_measure, Tape Measure
chiselsandbits:bittank, Chiseled Fluid Bit Tank
chiselsandbits:chiseled_wood, Chiseled Wood
chiselsandbits:chiseled_rock, Chiseled Rock
chiselsandbits:chiseled_iron, Chiseled Metal
chiselsandbits:chiseled_cloth, Chiseled Cloth
chiselsandbits:chiseled_ice, Chiseled Ice
chiselsandbits:chiseled_packedice, Chiseled Packed Ice
chiselsandbits:chiseled_clay, Chiseled Clay
chiselsandbits:chiseled_glass, Chiseled Glass
chiselsandbits:chiseled_sand, Chiseled Sand
chiselsandbits:chiseled_ground, Chiseled Ground
chiselsandbits:chiseled_grass, Chiseled Grass
chiselsandbits:chiseled_snow, Chiseled Snow
chiselsandbits:chiseled_fluid, Chiseled Fluid
chiselsandbits:chiseled_leaves, Chiseled Leaves
wearablebackpacks:backpack, Backpack
embers:block_caminite_brick_slab, Caminite Brick Slab
embers:ashen_stone_slab, Ashen Stone Slab
embers:ashen_brick_slab, Ashen Brick Slab
embers:ashen_tile_slab, Ashen Tile Slab
embers:ingot_copper, Copper Ingot
embers:ingot_lead, Lead Ingot
embers:ingot_silver, Silver Ingot
embers:ingot_dawnstone, Dawnstone Ingot
embers:ingot_mithril, Mithril Ingot
embers:nugget_iron, Iron Nugget
embers:nugget_copper, Copper Nugget
embers:nugget_lead, Lead Nugget
embers:nugget_silver, Silver Nugget
embers:nugget_dawnstone, Dawnstone Nugget
embers:nugget_mithril, Mithril Nugget
embers:plate_copper, Copper Plate
embers:plate_lead, Lead Plate
embers:plate_silver, Silver Plate
embers:plate_dawnstone, Dawnstone Plate
embers:plate_iron, Iron Plate
embers:plate_gold, Gold Plate
embers:plate_mithril, Mithril Plate
embers:brick_caminite, Caminite Brick
embers:blend_caminite, Caminite Blend
embers:plate_caminite, Caminite Plate
embers:plate_caminite_raw, Raw Caminite Plate
embers:tinker_hammer, Tinker's Hammer
embers:stamp_bar, Bar Stamp
embers:stamp_flat, Flat Stamp
embers:stamp_plate, Plate Stamp
embers:stamp_bar_raw, Raw Bar Stamp
embers:stamp_flat_raw, Raw Flat Stamp
embers:stamp_plate_raw, Raw Plate Stamp
